,Latitude,Longitude,Burglary_Risk,2014-2018,label
24129,40.695957,-73.762337,3,92344.92732083276,1
24130,40.695969,-73.843333,4,94718.23853516104,1
24131,40.69597,-73.851472,2,86184.97199615554,1
24132,40.69597007,-73.91336021,2,71191.40272473788,1
24133,40.695985,-73.899591,10,72678.40573963696,1
24134,40.695986,-73.787575,10,76503.58498909154,1
24135,40.695988,-73.933473,24,66804.06379891901,1
24137,40.695994,-73.965001,1,106885.14201453728,1
24138,40.695995,-73.917445,4,27876.772983580675,1
24139,40.695996,-73.953633,18,41689.35358005562,1
24140,40.69599725,-73.97511336,1,28080.782543551584,1
24141,40.695998,-73.818398,6,75987.89415694284,1
24142,40.69599807,-73.96741405,1,106885.14201453728,1
24144,40.696007,-73.828376,7,55806.81513004264,1
24145,40.696009,-73.931725,11,66804.06379891901,1
24146,40.696012,-73.99598,3,162984.3708472049,1
24147,40.696012,-73.803264,2,65426.99926911537,1
24148,40.69601435,-73.92152107,1,48981.561962571395,1
24149,40.696018,-73.96791,6,106885.14201453728,1
24150,40.69602,-73.788743,1,76503.58498909154,1
24151,40.696025,-73.904834,4,73455.908840415,1
24152,40.696026,-73.898456,4,77363.82530030221,1
24153,40.69603,-73.94352632,2,64343.48182838097,1
24154,40.69603,-73.767829,4,92344.92732083276,1
24155,40.696032,-73.809516,4,93859.13161039464,1
24156,40.69603677,-73.96840575,2,106885.14201453728,1
24157,40.696038,-73.85366,3,75866.62180740459,1
24158,40.696039,-73.811891,3,93859.13161039464,1
24159,40.69604,-73.756877,1,71025.92830387258,1
24160,40.696044,-73.733572,3,98462.94734707152,1
24161,40.696045,-73.747906,2,96530.52345956927,1
24162,40.696047,-73.807024,1,93859.13161039464,1
24163,40.696049,-73.835722,8,80045.41762747541,1
24164,40.696058,-73.909175,2,71191.40272473788,1
24165,40.696068,-73.752418,1,90865.85801104366,1
24166,40.696077,-73.846354,1,80518.03977474135,1
24167,40.696078,-73.946428,14,74401.15313494687,1
24168,40.696079,-73.780141,2,113932.53892508797,1
24169,40.69608,-73.814152,2,68428.20657357632,1
24170,40.696084,-73.758153,4,84949.58077188725,1
24171,40.696086,-73.743164,2,101469.82158375387,1
24172,40.6960872,-73.96264295,1,106885.14201453728,1
24173,40.696089,-73.915589,1,31683.81804992673,1
24174,40.69609321,-73.89630973,2,77363.82530030221,1
24175,40.696099,-73.969912,2,72726.00797029684,1
24176,40.696102,-73.998625,1,162984.3708472049,1
24177,40.696104,-73.952707,22,41689.35358005562,1
24178,40.69610702,-73.96455064,1,106885.14201453728,1
24179,40.696109,-73.858189,2,75866.62180740459,1
24180,40.696109,-73.838332,6,82547.93489645192,1
24181,40.696118,-73.802427,1,65426.99926911537,1
24182,40.696119,-73.78985,9,76503.58498909154,1
24183,40.69612,-73.936168,24,41194.063703904016,1
24184,40.69612055,-73.94935753,1,23951.855727029208,1
24185,40.69612079,-73.7461815,1,78368.0056899368,1
24186,40.696127,-73.815957,1,75936.89176695012,1
24187,40.696129,-73.930121,3,66804.06379891901,1
24188,40.69613163,-73.99641178,1,162984.3708472049,1
24189,40.696136,-73.995436,1,161985.85738979172,1
24190,40.696141,-73.97094,1,72726.00797029684,1
24191,40.6961413,-73.81788097,1,75987.89415694284,1
24192,40.69614163,-73.92725124,1,66804.06379891901,1
24193,40.696142,-73.777505,5,113932.53892508797,1
24194,40.696144,-73.902218,7,72678.40573963696,1
24195,40.696148,-73.962114,4,106885.14201453728,1
24196,40.696155,-73.763715,3,92344.92732083276,1
24197,40.696165,-73.987935,3,122689.08259361718,1
24198,40.696169,-73.748957,1,90865.85801104366,1
24202,40.696184,-73.913737,3,71191.40272473788,1
24203,40.696186,-73.971965,3,72726.00797029684,1
24204,40.696192,-73.942116,24,33621.908869650375,1
24205,40.696195,-73.907284,1,46752.19082666705,1
24206,40.696196,-73.860111,1,76994.34131946601,1
24207,40.696201,-73.893283,3,108221.40463234676,1
24208,40.696201,-73.760589,7,84949.58077188725,1
24209,40.696202,-73.892306,6,108221.40463234676,1
24210,40.69620762,-73.96158625,1,106885.14201453728,1
24211,40.696212,-73.801602,3,65426.99926911537,1
24212,40.696221,-73.996746,2,162984.3708472049,1
24213,40.696221,-73.992602,8,121754.03877708384,1
24214,40.696222,-73.849514,2,86184.97199615554,1
24215,40.696223,-73.972972,5,28080.782543551584,1
24216,40.696224,-73.852189,1,86184.97199615554,1
24217,40.696229,-73.921896,2,48981.561962571395,1
24218,40.696233,-73.842499,4,94718.23853516104,1
24219,40.696248,-73.74571,2,78324.93700505406,1
24220,40.69625212,-73.9911755,2,122689.08259361718,1
24221,40.696253,-73.928908,11,66804.06379891901,1
24222,40.696254,-73.857301,3,75866.62180740459,1
24223,40.696257,-73.973958,3,28080.782543551584,1
24224,40.696261,-73.833364,2,80045.41762747541,1
24225,40.696262,-73.817462,1,75987.89415694284,1
24227,40.696264,-73.961103,1,106885.14201453728,1
24228,40.69627,-73.854563,2,75866.62180740459,1
24229,40.696271,-73.933981,8,41194.063703904016,1
24230,40.696272,-73.776394,2,119761.5454080346,1
24231,40.696272,-73.755987,2,90865.85801104366,1
24232,40.696273,-73.808667,3,93859.13161039464,1
24233,40.696275,-73.775447,2,119761.5454080346,1
24234,40.696276,-73.804358,2,93859.13161039464,1
24235,40.696287,-73.947923,17,74401.15313494687,1
24236,40.69628883,-73.9347052,1,41194.063703904016,1
24237,40.696289,-73.974947,2,28080.782543551584,1
24238,40.69629,-73.783129,2,58534.87630143143,1
24239,40.69629,-73.744088,1,78324.93700505406,1
24240,40.696291,-73.761669,1,84949.58077188725,1
24241,40.696292,-73.924763,17,47437.88962545817,1
24242,40.696297,-73.785715,3,76503.58498909154,1
24243,40.696303,-73.827337,2,55806.81513004264,1
24244,40.696308,-73.734443,4,98462.94734707152,1
24245,40.696319,-73.806186,1,93859.13161039464,1
24246,40.69632,-73.937711,5,41194.063703904016,1
24247,40.696323,-73.920044,22,48981.561962571395,1
24248,40.696332,-73.895432,4,108221.40463234676,1
24249,40.69633577,-73.93050026,1,66804.06379891901,1
24250,40.696338,-73.78394,1,76503.58498909154,1
24251,40.696349,-73.830112,4,77211.95151676831,1
24252,40.696356,-73.894488,1,108221.40463234676,1
24253,40.696359,-73.784642,2,76503.58498909154,1
24254,40.696368,-73.781907,2,113932.53892508797,1
24255,40.696372,-73.815103,6,68428.20657357632,1
24256,40.696374,-73.771804,1,119761.5454080346,1
24257,40.696378,-73.841681,3,94718.23853516104,1
24258,40.69638473,-73.97738877,1,34011.79380648368,1
24259,40.696386,-73.85642,4,75866.62180740459,1
24260,40.696395,-73.744911,1,78324.93700505406,1
24262,40.696407,-73.891409,1,108221.40463234676,1
24263,40.696416,-73.765525,3,106078.1708662079,1
24264,40.696419,-73.918191,4,31683.81804992673,1
24265,40.696426,-73.779323,6,113932.53892508797,1
24266,40.696434,-73.932481,11,66804.06379891901,1
24267,40.696435,-73.850569,5,86184.97199615554,1
24268,40.696437,-73.728319,5,102194.05552165062,1
24269,40.696447,-73.896541,3,77363.82530030221,1
24270,40.696449,-73.905583,6,46752.19082666705,1
24271,40.69645137,-73.9464903,1,74401.15313494687,1
24272,40.696469,-73.859724,4,76994.34131946601,1
24273,40.696475,-73.844788,4,94718.23853516104,1
24274,40.696477,-73.887621,4,108221.40463234676,1
24275,40.69648,-73.900186,8,69294.11381700842,1
24276,40.69648135,-73.89756411,1,69294.11381700842,1
24277,40.69648439,-73.8127411,1,93859.13161039464,1
24278,40.696485,-73.949428,21,74401.15313494687,1
24279,40.696485,-73.909927,3,71191.40272473788,1
24280,40.69649,-73.810305,3,93859.13161039464,1
24281,40.696492,-73.852845,3,75866.62180740459,1
24283,40.696495,-73.959102,11,41689.35358005562,1
24284,40.696498,-73.930792,5,66804.06379891901,1
24285,40.696499,-73.816623,5,75987.89415694284,1
24286,40.6965,-73.832521,1,77211.95151676831,1
24287,40.696502,-73.74144,6,101469.82158375387,1
24288,40.696503,-73.855525,5,75866.62180740459,1
24289,40.696503,-73.755101,5,90865.85801104366,1
24290,40.696512,-73.934751,7,41194.063703904016,1
24291,40.696515,-73.848489,23,86184.97199615554,1
24292,40.696517,-73.916344,1,31683.81804992673,1
24293,40.696518,-73.807823,2,93859.13161039464,1
24294,40.696518,-73.804992,1,93859.13161039464,1
24295,40.696522,-73.939249,18,25064.841215314955,1
24296,40.696531,-73.846,2,80518.03977474135,1
24297,40.696532,-73.840925,5,73617.98310194744,1
24298,40.696548,-73.934465,3,66804.06379891901,1
24299,40.696548,-73.750614,2,90865.85801104366,1
24300,40.696559,-73.902939,6,73455.908840415,1
24301,40.696569,-73.994325,2,161985.85738979172,1
24302,40.69657158,-73.95843417,1,41689.35358005562,1
24303,40.696594,-73.829248,7,77211.95151676831,1
24304,40.696601,-73.74728,2,96530.52345956927,1
24305,40.696609,-73.799521,1,65426.99926911537,1
24306,40.696611,-73.89051,3,108221.40463234676,1
24307,40.696612,-73.91449,1,31683.81804992673,1
24308,40.696613,-73.847138,5,80518.03977474135,1
24309,40.696617,-73.837533,7,82547.93489645192,1
24310,40.696622,-73.908037,10,46752.19082666705,1
24311,40.696623,-73.957981,3,41689.35358005562,1
24312,40.696626,-73.727499,1,102194.05552165062,1
24313,40.696629,-73.81221418,1,93859.13161039464,1
24314,40.69664,-73.897168,1,69294.11381700842,1
24315,40.696643,-73.788007,11,76503.58498909154,1
24316,40.696646,-73.851623,1,86184.97199615554,1
24317,40.696649,-73.858808,3,76994.34131946601,1
24318,40.69665,-73.905941,4,73455.908840415,1
24319,40.696657,-73.76233,1,106078.1708662079,1
24320,40.696658,-73.8039,2,93859.13161039464,1
24321,40.69666,-73.803196,1,65426.99926911537,1
24322,40.696666,-73.993402,13,121754.03877708384,1
24323,40.696673,-73.743436,2,78324.93700505406,1
24324,40.696703,-73.729193,5,120344.106040396,1
24325,40.696715,-73.757179,1,84949.58077188725,1
24326,40.696716,-73.933332,22,66804.06379891901,1
24327,40.696717,-73.925516,5,47437.88962545817,1
24328,40.696718,-73.811908,3,93859.13161039464,1
24329,40.69672,-73.929591,19,66804.06379891901,1
24330,40.696723,-73.853722,1,75866.62180740459,1
24331,40.696731,-73.831706,1,77211.95151676831,1
24332,40.696731,-73.809458,4,93859.13161039464,1
24333,40.696733,-73.754214,5,90865.85801104366,1
24335,40.696735,-73.813701,2,68428.20657357632,1
24336,40.696736,-73.802413,1,65426.99926911537,1
24338,40.696741,-73.815775,1,75987.89415694284,1
24339,40.696744,-73.767764,1,106078.1708662079,1
24340,40.696753,-73.920797,1,48981.561962571395,1
24341,40.696754,-73.84007,5,73617.98310194744,1
24342,40.696759,-73.748226,5,96530.52345956927,1
24343,40.69676,-73.758456,4,84949.58077188725,1
24345,40.696767,-73.742311,2,101469.82158375387,1
24346,40.696777,-73.769064,1,92344.92732083276,1
24347,40.69678,-73.749726,1,90865.85801104366,1
24348,40.696784,-73.965621,2,68294.46697315095,1
24349,40.696789,-73.774844,5,119761.5454080346,1
24350,40.696792,-73.806994,1,93859.13161039464,1
24351,40.696795,-73.771047,4,119761.5454080346,1
24353,40.696798,-73.962574,1,106885.14201453728,1
24354,40.69679904,-73.89677384,1,69294.11381700842,1
24355,40.696804,-73.759735,1,84949.58077188725,1
24356,40.696811,-73.789322,2,76503.58498909154,1
24357,40.696815,-73.894593,1,108221.40463234676,1
24358,40.696816,-73.946564,15,74401.15313494687,1
24359,40.696816,-73.88961,2,108221.40463234676,1
24360,40.696818,-73.966581,11,68294.46697315095,1
24361,40.69682482,-73.91486652,1,31683.81804992673,1
24362,40.696827,-73.899236,6,69294.11381700842,1
24363,40.696831,-73.783824,13,58534.87630143143,1
24364,40.696831,-73.763548,5,106078.1708662079,1
24365,40.696837,-73.736203,2,81759.09793123105,1
24366,40.696838,-73.936507,39,41194.063703904016,1
24367,40.69684,-73.95611,4,41689.35358005562,1
24368,40.696845,-73.918943,1,48981.561962571395,1
24369,40.696858,-73.967571,10,68294.46697315095,1
24370,40.696859,-73.835157,3,80045.41762747541,1
24371,40.696862,-73.93501,6,66804.06379891901,1
24372,40.696863,-73.90632,3,46752.19082666705,1
24373,40.69686463,-73.83716543,1,80045.41762747541,1
24375,40.696868,-73.931463,18,66804.06379891901,1
24376,40.6968705,-73.79918397,1,65426.99926911537,1
24377,40.696886,-73.82822,2,55806.81513004264,1
24378,40.696894,-73.760815,7,84949.58077188725,1
24379,40.696898,-73.968573,4,68294.46697315095,1
24380,40.696911,-73.964713,10,68294.46697315095,1
24381,40.696913,-73.910676,1,46752.19082666705,1
24382,40.696919,-73.785165,6,76503.58498909154,1
24383,40.696925,-73.766605,2,106078.1708662079,1
24384,40.69693571,-73.80357263,2,93859.13161039464,1
24385,40.69694082,-73.80658748,1,93859.13161039464,1
24386,40.696942,-73.969561,2,68294.46697315095,1
24387,40.696944,-73.917093,2,31683.81804992673,1
24388,40.696945,-73.955192,4,41689.35358005562,1
24389,40.69695,-73.854712,2,75866.62180740459,1
24390,40.696955,-73.900861,4,72678.40573963696,1
24391,40.696961,-73.753326,6,90865.85801104366,1
24392,40.696965,-73.730065,6,120344.106040396,1
24394,40.696971,-73.8046,7,93859.13161039464,1
24395,40.696972,-73.808604,5,93859.13161039464,1
24396,40.696973,-73.903654,10,73455.908840415,1
24397,40.696979,-73.970602,5,68294.46697315095,1
24398,40.6969863,-73.93522383,1,41194.063703904016,1
24399,40.696989,-73.857008,1,75866.62180740459,1
24400,40.69699,-73.761878,5,84949.58077188725,1
24401,40.697013,-73.897952,1,69294.11381700842,1
24402,40.697014,-73.948069,9,74401.15313494687,1
24403,40.697023,-73.888716,4,108221.40463234676,1
24404,40.697025,-73.971629,14,68294.46697315095,1
24405,40.697028,-73.960773,8,106885.14201453728,1
24406,40.697039,-73.915241,3,31683.81804992673,1
24407,40.697047,-73.954299,2,41689.35358005562,1
24408,40.697049,-73.908787,3,46752.19082666705,1
24409,40.69705,-73.839213,3,73617.98310194744,1
24410,40.697052,-73.934615,9,66804.06379891901,1
24411,40.697055,-73.814665,2,75987.89415694284,1
24412,40.697056,-73.937873,3,41194.063703904016,1
24413,40.697064,-73.972637,8,68294.46697315095,1
24414,40.697064,-73.805617,8,93859.13161039464,1
24415,40.697066,-73.845315,4,80518.03977474135,1
24416,40.69707,-73.906685,7,55441.86469498357,1
24417,40.697076,-73.762826,1,106078.1708662079,1
24418,40.697076,-73.745547,3,78324.93700505406,1
24420,40.697085,-73.9234,4,47437.88962545817,1
24421,40.697088,-73.930419,12,66804.06379891901,1
24422,40.697094,-73.765349,3,106078.1708662079,1
24423,40.697099,-73.909908,3,46752.19082666705,1
24424,40.6971,-73.973631,16,68294.46697315095,1
24425,40.697106,-73.737092,4,81759.09793123105,1
24426,40.697107,-73.777676,1,113932.53892508797,1
24427,40.697111,-73.926301,25,47437.88962545817,1
24428,40.697111,-73.85072,3,86184.97199615554,1
24429,40.697122,-73.856123,4,75866.62180740459,1
24431,40.697124,-73.767928,1,106078.1708662079,1
24432,40.697125,-73.843429,4,94718.23853516104,1
24433,40.697126,-73.995935,7,162984.3708472049,1
24434,40.697126,-73.943737,16,19043.15903684024,1
24435,40.697129,-73.959917,33,41689.35358005562,1
24436,40.697133,-73.930349,3,66804.06379891901,1
24437,40.697134,-73.994965,3,161985.85738979172,1
24438,40.697135,-73.836784,6,80045.41762747541,1
24439,40.697139,-73.895096,1,108221.40463234676,1
24440,40.69714,-73.974619,11,68294.46697315095,1
24441,40.69715004,-73.73400627,1,98462.94734707152,1
24442,40.697151,-73.953389,16,41689.35358005562,1
24443,40.697163,-73.746656,3,78324.93700505406,1
24446,40.697175,-73.975613,5,68294.46697315095,1
24447,40.69718,-73.921547,11,48981.561962571395,1
24448,40.697182,-73.846284,1,80518.03977474135,1
24449,40.697183,-73.933422,6,71203.86997562498,1
24450,40.697186,-73.82717,1,55806.81513004264,1
24451,40.697189,-73.810247,1,93859.13161039464,1
24452,40.69719,-73.913335,3,31683.81804992673,1
24453,40.697196,-73.935615,12,41194.063703904016,1
24454,40.697197,-73.932056,5,66804.06379891901,1
24455,40.697198,-73.75242,9,90865.85801104366,1
24456,40.697203,-73.83432,7,80045.41762747541,1
24457,40.6972035,-73.95292334,1,23951.855727029208,1
24458,40.697204,-73.852807,2,75866.62180740459,1
24459,40.697215,-73.949574,2,23951.855727029208,1
24460,40.697216,-73.97661,1,68294.46697315095,1
24461,40.697219,-73.807771,5,93859.13161039464,1
24462,40.697227,-73.730937,3,120344.106040396,1
24464,40.697249,-73.93159,1,66804.06379891901,1
24465,40.697249,-73.887548,1,113338.64442828376,1
24466,40.697251,-73.97746,10,68294.46697315095,1
24467,40.697257,-73.767045,2,106078.1708662079,1
24468,40.697266,-73.784221,6,58534.87630143143,1
24469,40.697275,-73.919697,1,48981.561962571395,1
24470,40.697281,-73.90706,6,46752.19082666705,1
24472,40.697314,-73.782118,2,58534.87630143143,1
24473,40.697315,-73.899938,3,69294.11381700842,1
24474,40.69732,-73.772129,2,119761.5454080346,1
24475,40.697321,-73.747603,1,96530.52345956927,1
24476,40.697327,-73.774231,3,119761.5454080346,1
24477,40.697333,-73.927146,15,76233.83901535222,1
24478,40.697333,-73.851769,1,86184.97199615554,1
24479,40.697337,-73.892741,3,108221.40463234676,1
24480,40.697341,-73.911427,6,46752.19082666705,1
24481,40.697344,-73.992571,3,104726.04083817848,1
24484,40.697364,-73.996777,7,162984.3708472049,1
24485,40.697369,-73.931803,16,65405.464926673994,1
24486,40.69737,-73.917841,5,31683.81804992673,1
24487,40.697371,-73.821002,1,75987.89415694284,1
24488,40.697371,-73.737962,2,81759.09793123105,1
24489,40.697382,-73.901574,3,73455.908840415,1
24490,40.697391,-73.779491,6,58534.87630143143,1
24491,40.697391,-73.757482,1,84949.58077188725,1
24492,40.697393,-73.904379,7,73455.908840415,1
24493,40.697394,-73.951286,17,23951.855727029208,1
24494,40.697394,-73.846873,1,80518.03977474135,1
24495,40.697401,-73.83841,3,73617.98310194744,1
24496,40.697404,-73.80297,1,65426.99926911537,1
24497,40.697411,-73.805356,3,93859.13161039464,1
24498,40.697413,-73.929075,1,66804.06379891901,1
24499,40.69742,-73.744716,1,78324.93700505406,1
24500,40.697423,-73.985012,4,122689.08259361718,1
24501,40.697424,-73.784713,3,76503.58498909154,1
24502,40.697426,-73.768277,4,106078.1708662079,1
24503,40.697427,-73.931281,1,65405.464926673994,1
24504,40.697429,-73.853767,3,75866.62180740459,1
24505,40.6974347,-73.89860126,1,69294.11381700842,1
24506,40.697435,-73.75876,7,84949.58077188725,1
24507,40.697439,-73.751512,5,90865.85801104366,1
24508,40.697447,-73.940928,13,25064.841215314955,1
24509,40.697449,-73.741451,1,101469.82158375387,1
24510,40.697454,-73.776858,5,113932.53892508797,1
24511,40.697455,-73.748539,4,96530.52345956927,1
24512,40.697467,-73.915992,17,31683.81804992673,1
24513,40.697474,-73.829092,4,55806.81513004264,1
24514,40.697479,-73.760038,2,84949.58077188725,1
24515,40.697481,-73.987031,1,122689.08259361718,1
24516,40.697485,-73.907422,1,55441.86469498357,1
24517,40.697487,-73.933628,4,71203.86997562498,1
24518,40.697488,-73.73181,1,120344.106040396,1
24519,40.69749004,-73.9200732,1,64461.35401858639,1
24520,40.697499,-73.743153,6,78324.93700505406,1
24521,40.697502,-73.928326,10,76233.83901535222,1
24522,40.697503,-73.763378,4,106078.1708662079,1
24524,40.697507,-73.801535,1,65426.99926911537,1
24525,40.697508,-73.930526,8,66804.06379891901,1
24526,40.69751,-73.936197,29,41194.063703904016,1
24527,40.69751,-73.924154,17,47437.88962545817,1
24528,40.697513,-73.765433,2,106078.1708662079,1
24529,40.697519,-73.937171,8,41194.063703904016,1
24530,40.697519,-73.806953,3,93859.13161039464,1
24532,40.697528,-73.910661,3,46752.19082666705,1
24533,40.697539,-73.833499,14,77211.95151676831,1
24534,40.697541,-73.946717,2,19043.15903684024,1
24536,40.697545,-73.775502,1,119761.5454080346,1
24537,40.69755537,-73.91180743,1,46752.19082666705,1
24539,40.69756,-73.78442,1,58534.87630143143,1
24540,40.697575,-73.761102,1,84949.58077188725,1
24541,40.69758364,-73.94964853,2,23951.855727029208,1
24542,40.697586,-73.932758,16,65405.464926673994,1
24544,40.697605,-73.727707,1,120344.106040396,1
24545,40.69761,-73.802249,3,65426.99926911537,1
24546,40.697612,-73.929573,10,65405.464926673994,1
24547,40.6976155,-73.93638806,1,41194.063703904016,1
24548,40.697617,-73.836021,7,72754.34263140391,1
24549,40.697618,-73.914087,19,31683.81804992673,1
24550,40.697621,-73.852292,1,86184.97199615554,1
24551,40.697624,-73.958647,17,41689.35358005562,1
24552,40.697626,-73.934604,14,71203.86997562498,1
24554,40.697632,-73.755113,1,90865.85801104366,1
24555,40.697633,-73.769246,3,111267.94739457902,1
24556,40.697636,-73.738834,3,81759.09793123105,1
24557,40.69763622,-73.96577598,1,131756.17414787988,1
24558,40.697651,-73.746338,1,78324.93700505406,1
24559,40.697654,-73.966259,3,68294.46697315095,1
24560,40.697662,-73.898988,1,69294.11381700842,1
24561,40.697662,-73.781299,1,58534.87630143143,1
24562,40.697664,-73.849837,2,86184.97199615554,1
24563,40.697665,-73.744138,7,78324.93700505406,1
24564,40.697672,-73.750627,3,90865.85801104366,1
24565,40.697674,-73.808553,1,93859.13161039464,1
24566,40.697676,-73.993811,5,161985.85738979172,1
24567,40.697677,-73.762155,2,106078.1708662079,1
24568,40.69767954,-73.91636566,1,31683.81804992673,1
24569,40.697684,-73.762679,1,106078.1708662079,1
24570,40.697699,-73.907796,6,55441.86469498357,1
24572,40.697709,-73.804567,1,93859.13161039464,1
24573,40.697709,-73.787588,2,76503.58498909154,1
24574,40.697713,-73.786161,1,76503.58498909154,1
24575,40.697717,-73.786184,2,76503.58498909154,1
24576,40.69772,-73.845594,5,80518.03977474135,1
24577,40.697721,-73.931526,1,65405.464926673994,1
24578,40.697723,-73.936574,15,41194.063703904016,1
24579,40.697729,-73.928568,5,76233.83901535222,1
24580,40.69773,-73.798204,8,65426.99926911537,1
24581,40.697738,-73.931541,1,65405.464926673994,1
24582,40.697739,-73.968233,3,131756.17414787988,1
24583,40.697743,-73.948222,16,74401.15313494687,1
24584,40.697743,-73.890951,1,108221.40463234676,1
24585,40.697745,-73.900661,22,73455.908840415,1
24586,40.697748,-73.957743,8,41689.35358005562,1
24587,40.697756,-73.938022,6,41194.063703904016,1
24588,40.697756,-73.732678,2,120344.106040396,1
24589,40.69775796,-73.88900071,1,108221.40463234676,1
24590,40.697768,-73.912181,8,71191.40272473788,1
24591,40.697777,-73.837608,4,72754.34263140391,1
24592,40.697781,-73.992863,1,104726.04083817848,1
24593,40.697787,-73.964412,1,131756.17414787988,1
24594,40.697787,-73.771998,1,119761.5454080346,1
24595,40.69779704,-73.80813933,1,93859.13161039464,1
24596,40.697799,-73.918596,1,31683.81804992673,1
24597,40.697803,-73.902287,2,73455.908840415,1
24598,40.697804,-73.905093,2,73455.908840415,1
24599,40.697804,-73.841078,2,73617.98310194744,1
24601,40.697815,-73.810713,4,93859.13161039464,1
24602,40.697819,-73.895682,2,108221.40463234676,1
24603,40.697822,-73.970251,2,68294.46697315095,1
24604,40.697824,-73.92326,5,47437.88962545817,1
24606,40.697833,-73.846569,3,80518.03977474135,1
24607,40.697835,-73.844264,1,94718.23853516104,1
24608,40.697835,-73.806103,9,93859.13161039464,1
24609,40.697846,-73.980527,4,68294.46697315095,1
24610,40.697853,-73.773624,7,119761.5454080346,1
24611,40.697856,-73.930612,20,65405.464926673994,1
24612,40.697859,-73.930608,5,65405.464926673994,1
24613,40.697859,-73.765707,3,106078.1708662079,1
24614,40.697859,-73.754225,4,90865.85801104366,1
24615,40.697862,-73.971291,3,131756.17414787988,1
24616,40.697862,-73.832712,7,77211.95151676831,1
24617,40.697862,-73.746972,1,96530.52345956927,1
24618,40.697877,-73.909144,2,46752.19082666705,1
24619,40.697879,-73.956801,9,41689.35358005562,1
24620,40.69788,-73.819117,3,75987.89415694284,1
24621,40.697886,-73.850886,11,82256.65458027122,1
24622,40.697887,-73.888443,1,108221.40463234676,1
24623,40.697895,-73.916743,1,31683.81804992673,1
24624,40.697901,-73.893827,4,108221.40463234676,1
24625,40.697903,-73.972301,1,131756.17414787988,1
24626,40.697903,-73.749737,8,90865.85801104366,1
24627,40.697909,-73.926939,19,76233.83901535222,1
24628,40.697912,-73.924847,1,47437.88962545817,1
24629,40.697933,-73.783108,5,58534.87630143143,1
24630,40.69793374,-73.8920009,1,108221.40463234676,1
24631,40.697939,-73.973297,1,68294.46697315095,1
24632,40.697947,-73.949718,3,23951.855727029208,1
24633,40.697952,-73.785887,3,76503.58498909154,1
24634,40.697953,-73.911415,12,46752.19082666705,1
24637,40.697962,-73.776154,6,113932.53892508797,1
24638,40.69796329,-73.91808358,7,31683.81804992673,1
24639,40.69798,-73.933472,15,71203.86997562498,1
24640,40.697982,-73.929679,4,76233.83901535222,1
24641,40.697992,-73.955857,7,41689.35358005562,1
24643,40.697996,-73.747908,3,96530.52345956927,1
24644,40.698005,-73.995031,2,162984.3708472049,1
24645,40.698006,-73.803755,1,93859.13161039464,1
24646,40.698007,-73.945875,19,74401.15313494687,1
24647,40.698008,-73.937075,17,41194.063703904016,1
24648,40.69801,-73.780479,7,58534.87630143143,1
24649,40.69801459,-73.9026431,1,73455.908840415,1
24650,40.69802,-73.733553,6,120344.106040396,1
24651,40.698026,-73.975285,26,131756.17414787988,1
24652,40.698031,-73.98496,4,122689.08259361718,1
24653,40.698031,-73.960988,1,106885.14201453728,1
24655,40.698036,-73.891554,3,78371.40584926966,1
24656,40.69804,-73.925706,1,76233.83901535222,1
24657,40.69804,-73.908398,10,46752.19082666705,1
24658,40.698044,-73.800997,3,65426.99926911537,1
24659,40.698045,-73.914838,14,31683.81804992673,1
24660,40.698049,-73.835242,8,80045.41762747541,1
24661,40.698053,-73.935384,20,71203.86997562498,1
24662,40.698053,-73.766646,3,106078.1708662079,1
24663,40.698066,-73.757785,5,84949.58077188725,1
24664,40.698073,-73.786712,2,76503.58498909154,1
24665,40.698085,-73.843427,6,94718.23853516104,1
24666,40.698085,-73.777854,7,58534.87630143143,1
24667,40.698092,-73.753328,1,90865.85801104366,1
24668,40.698093,-73.986995,1,122689.08259361718,1
24669,40.698094,-73.954965,3,41689.35358005562,1
24670,40.698094,-73.89793,5,69294.11381700842,1
24671,40.698103,-73.851832,3,82256.65458027122,1
24672,40.698105,-73.899738,5,69294.11381700842,1
24673,40.69811,-73.759063,5,84949.58077188725,1
24674,40.69812,-73.764953,1,106078.1708662079,1
24675,40.69812,-73.748837,4,96530.52345956927,1
24676,40.698122,-73.76993,1,111267.94739457902,1
24677,40.698123,-73.919462,10,64461.35401858639,1
24678,40.698126,-73.805334,8,93859.13161039464,1
24680,40.698132,-73.921199,16,64461.35401858639,1
24681,40.698139,-73.743968,1,78324.93700505406,1
24682,40.698141,-73.910648,3,46752.19082666705,1
24683,40.698147,-73.80171,12,93859.13161039464,1
24685,40.698155,-73.760341,4,84949.58077188725,1
24686,40.698156,-73.889148,2,108221.40463234676,1
24687,40.698158,-73.924606,11,47437.88962545817,1
24688,40.69816,-73.802462,1,93859.13161039464,1
24689,40.69816051,-73.92527276,1,47437.88962545817,1
24690,40.698167,-73.944451,2,74401.15313494687,1
24691,40.698167,-73.901371,8,73455.908840415,1
24692,40.698173,-73.836784,3,72754.34263140391,1
24693,40.69818,-73.979038,4,131756.17414787988,1
24694,40.698184,-73.933841,3,65405.464926673994,1
24695,40.698184,-73.787395,3,76503.58498909154,1
24696,40.698196,-73.912932,2,46752.19082666705,1
24697,40.698197,-73.954072,5,41689.35358005562,1
24698,40.698212,-73.994448,2,161985.85738979172,1
24699,40.698221,-73.905814,17,55441.86469498357,1
